Season,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards
12,36,43,1,1,1,0,0,1,15,6,11,4,7,4,9,18,2,3,0,0
12,29,38,0,3,0,0,1,0,15,8,9,7,10,9,14,7,3,2,0,0
12,37,27,0,2,0,0,1,0,13,9,4,3,3,7,9,9,1,1,0,0
12,0,17,0,0,1,0,0,1,10,10,6,5,8,1,11,12,2,3,0,0
12,18,13,0,3,0,0,2,0,11,13,7,10,6,5,11,11,2,1,0,0
12,26,44,1,0,2,0,0,1,10,8,4,6,5,4,12,5,2,1,0,0
12,43,27,2,2,1,1,1,1,10,15,4,9,2,5,9,7,1,0,0,0
12,18,0,0,1,0,0,1,0,7,10,5,7,7,3,13,8,0,2,1,1
12,30,34,2,1,2,0,0,1,19,14,9,6,8,8,8,12,2,3,0,0
12,33,37,0,2,0,0,1,0,25,11,11,4,5,5,8,14,1,2,0,0
12,38,17,1,0,2,1,0,2,8,8,4,5,3,10,6,15,1,2,0,0
12,39,36,0,0,1,0,0,1,14,9,7,5,7,2,11,13,0,0,0,0
12,42,29,1,1,1,0,1,0,8,10,4,6,15,2,9,10,0,2,0,0
12,43,44,2,0,2,1,0,2,17,18,11,10,3,6,12,11,3,1,0,0
12,24,13,2,2,1,0,1,0,23,9,12,6,8,5,8,11,5,2,0,0
12,40,26,3,1,2,0,1,0,11,11,8,7,4,5,11,10,3,3,0,0
12,27,1,3,0,2,3,0,2,10,8,5,5,5,3,10,6,1,0,0,0
12,17,18,1,0,2,1,0,2,17,6,10,2,7,2,12,16,1,3,0,0
12,26,43,2,1,2,1,0,2,16,9,10,6,9,4,9,7,1,3,0,0
12,29,24,0,6,0,0,2,0,5,11,1,10,5,7,14,7,3,2,1,0
12,36,42,0,3,0,0,1,0,16,11,4,9,7,6,9,11,2,2,2,1
12,37,30,1,0,2,0,0,1,12,5,4,0,5,3,10,8,4,2,0,0
12,44,40,2,2,1,1,1,1,6,14,4,7,3,3,12,10,3,1,0,0
12,0,27,1,1,1,1,1,1,19,10,13,5,7,2,12,10,3,5,0,0
12,13,39,2,0,2,2,0,2,21,11,14,8,6,3,9,10,1,3,0,0
12,34,33,0,0,1,0,0,1,13,15,7,5,9,7,12,14,0,2,0,0
12,1,38,6,1,2,2,1,2,18,7,15,4,4,4,10,15,0,3,0,1
12,18,34,2,4,0,0,1,0,18,20,13,13,3,3,14,7,2,1,0,0
12,30,1,1,2,0,0,0,1,9,12,4,6,6,5,15,13,2,3,0,0
12,33,0,0,1,0,0,1,0,14,13,6,11,3,7,8,6,2,1,0,0
12,39,26,0,0,1,0,0,1,7,12,1,8,4,4,9,10,0,0,0,0
12,40,36,1,0,2,0,0,1,7,10,4,6,5,5,8,9,1,1,0,0
12,42,44,2,3,0,1,1,1,17,13,11,8,7,5,9,7,4,3,0,0
12,43,29,0,0,1,0,0,1,9,11,3,6,7,3,12,12,1,1,0,0
12,24,17,0,0,1,0,0,1,16,11,8,4,3,5,10,10,1,2,0,0
12,27,13,0,1,0,0,0,1,10,15,4,6,2,7,14,9,2,1,1,0
12,38,37,1,1,1,0,1,0,14,11,7,7,5,6,6,12,2,2,1,0
12,26,42,1,0,2,1,0,2,21,20,9,11,6,8,10,9,2,1,0,0
12,44,39,2,3,0,1,0,2,14,10,11,6,4,4,14,13,2,2,0,0
12,13,40,2,2,1,2,1,2,15,13,8,6,6,5,6,16,1,2,0,0
12,1,13,1,2,0,1,0,2,12,11,7,8,6,7,13,8,2,3,1,1
12,17,43,2,0,2,1,0,2,23,7,13,2,7,1,8,11,1,2,0,0
12,18,24,1,3,0,1,1,1,10,20,8,14,7,8,2,10,0,1,0,0
12,27,39,2,1,2,1,0,2,16,5,9,2,7,5,5,6,0,0,0,0
12,30,42,4,0,2,1,0,2,11,8,8,5,8,2,10,7,2,1,0,0
12,33,29,1,2,0,1,2,0,8,10,3,7,2,2,8,8,1,3,0,1
12,37,40,1,2,0,1,1,1,6,23,3,15,2,11,11,5,4,1,1,0
12,38,36,1,1,1,0,0,1,5,15,5,10,3,10,9,10,0,2,0,0
12,0,44,4,1,2,1,1,1,19,10,12,5,7,4,11,11,0,2,0,0
12,34,26,0,2,0,0,1,0,11,27,7,20,4,10,6,7,0,1,0,0
12,13,17,2,1,2,1,1,1,20,16,10,9,7,4,7,8,2,2,0,0
12,24,33,1,0,2,1,0,2,27,10,20,3,14,0,7,3,1,3,0,0
12,26,30,2,3,0,1,1,1,12,12,5,7,7,7,10,8,1,0,0,0
12,29,0,0,1,0,0,0,1,7,9,2,3,4,4,17,10,1,2,0,0
12,36,37,1,1,1,0,0,1,11,7,7,3,3,4,9,7,0,2,0,0
12,39,18,0,3,0,0,1,0,19,8,11,6,8,0,12,9,2,1,0,0
12,40,38,1,0,2,0,0,1,23,6,19,4,14,1,6,12,1,3,0,1
12,42,27,5,5,1,1,3,0,15,12,8,8,3,5,10,6,0,1,0,0
12,43,34,4,2,2,2,0,2,21,17,12,7,6,4,14,8,2,1,0,0
12,44,1,2,2,1,2,1,2,12,5,6,2,4,2,8,12,2,1,0,0
13,0,1,1,3,0,1,1,1,16,9,4,4,4,3,15,18,4,5,1,0
13,24,37,1,0,2,1,0,2,26,10,11,4,12,6,11,11,1,1,0,0
13,30,17,2,2,1,0,0,1,8,19,2,6,6,8,13,10,2,0,0,0
13,38,18,0,1,0,0,0,1,20,5,3,1,6,1,14,14,0,3,0,0
13,39,27,1,4,0,0,2,0,17,15,6,7,7,4,13,10,1,3,0,0
13,42,36,0,1,0,0,0,1,11,7,1,2,4,8,14,24,4,0,0,0
13,43,11,2,0,2,1,0,2,18,12,4,1,4,3,10,7,0,1,0,0
13,13,20,2,0,2,2,0,2,22,7,5,2,5,1,7,16,0,1,0,0
13,15,40,0,1,0,0,0,1,5,17,3,2,3,7,6,9,1,0,0,0
13,26,29,4,0,2,2,0,2,20,5,11,1,8,1,9,7,2,3,0,1
13,13,1,2,1,2,1,1,1,15,7,3,3,1,2,12,13,1,4,0,0
13,1,24,0,1,0,0,1,0,17,5,3,1,8,2,9,8,3,3,0,0
13,17,42,0,0,1,0,0,1,22,7,8,2,11,1,14,15,1,1,0,0
13,18,0,1,3,0,0,2,0,16,18,7,7,1,8,10,8,2,2,0,0
13,20,30,1,0,2,1,0,2,6,13,1,4,1,5,14,19,1,1,1,0
13,29,43,0,0,1,0,0,1,16,6,0,1,5,4,12,14,0,1,0,0
13,36,38,1,1,1,0,1,0,17,8,6,3,5,2,12,13,2,2,0,0
13,37,15,2,1,2,0,1,0,14,14,5,5,7,0,13,6,3,0,0,0
13,11,26,3,2,2,0,0,1,9,16,6,5,3,8,2,9,0,0,0,0
13,40,39,1,0,2,0,0,1,19,7,5,5,8,3,10,15,1,4,0,0
13,27,13,0,0,1,0,0,1,13,8,3,4,4,1,9,9,0,2,0,0
13,11,17,0,0,1,0,0,1,4,13,1,3,4,5,11,9,1,1,0,0
13,15,38,3,1,2,1,0,2,17,10,6,2,6,6,6,6,1,0,0,1
13,26,20,2,0,2,0,0,1,12,7,6,2,7,4,15,14,2,3,0,0
13,29,18,1,0,2,0,0,1,24,3,9,2,13,2,13,9,2,2,0,0
13,30,36,1,0,2,0,0,1,15,11,4,2,5,5,11,15,0,0,0,0
13,43,37,0,1,0,0,0,1,9,15,0,5,3,4,10,12,2,1,0,0
13,0,40,1,0,2,1,0,2,12,14,5,4,3,6,15,14,2,2,0,0
13,24,27,1,0,2,1,0,2,10,10,5,4,2,7,15,15,2,4,0,0
13,42,39,0,2,0,0,1,0,10,12,1,4,2,3,10,14,4,3,0,0
13,1,29,1,2,0,0,1,0,10,17,1,8,4,2,9,11,1,4,0,0
13,17,13,1,0,2,1,0,2,11,22,5,5,5,7,10,12,0,4,0,0
13,18,42,1,1,1,1,0,2,12,12,2,4,4,5,9,12,0,1,0,0
13,20,11,1,1,1,1,0,2,18,10,5,2,6,2,8,8,1,2,0,0
13,27,15,2,0,2,1,0,2,19,4,7,0,10,1,8,11,1,2,0,1
13,37,26,0,0,1,0,0,1,11,10,3,3,2,4,13,11,1,1,0,0
13,38,0,1,3,0,0,1,0,17,14,2,6,6,7,12,10,1,2,0,0
13,40,30,2,0,2,1,0,2,23,4,7,1,8,1,2,12,1,3,0,0
13,36,43,0,0,1,0,0,1,15,6,5,1,10,4,12,10,1,3,0,0
13,39,24,2,2,1,1,2,0,17,12,8,5,3,7,7,10,2,3,0,0
13,13,18,2,0,2,0,0,1,26,4,10,1,13,3,11,9,0,0,0,0
13,24,36,0,1,0,0,0,1,10,12,5,7,6,6,6,9,0,1,0,0
13,29,20,2,3,0,2,1,2,15,12,2,5,3,3,11,8,1,1,0,0
13,30,1,0,1,0,0,1,0,12,16,1,4,7,4,15,10,1,0,0,0
13,42,38,3,0,2,1,0,2,13,7,4,0,5,6,9,10,0,2,0,0
13,43,17,2,3,0,1,0,2,9,10,1,4,5,5,16,12,2,1,1,0
13,0,37,3,1,2,2,1,2,16,9,8,3,6,7,8,15,0,2,0,0
13,11,40,0,1,0,0,0,1,6,29,0,12,2,12,5,7,1,4,0,0
13,15,39,0,2,0,0,1,0,9,15,1,7,6,7,13,9,2,2,0,0
13,26,27,4,1,2,2,0,2,18,14,5,3,8,4,8,12,1,2,0,0
13,1,26,3,2,2,0,1,0,8,20,4,7,2,13,13,9,1,1,0,0
13,18,11,1,2,0,1,1,1,9,22,5,4,11,10,14,13,1,1,0,0
13,20,43,1,0,2,1,0,2,9,18,2,5,6,6,11,12,1,2,0,0
13,27,42,1,2,0,0,0,1,14,12,6,4,5,8,10,14,3,2,0,0
13,36,15,2,0,2,0,0,1,12,8,3,0,8,2,11,12,1,2,0,0
13,39,0,1,2,0,0,0,1,10,10,3,4,4,3,5,11,3,2,0,0
13,40,13,1,1,1,1,0,2,12,11,4,5,4,5,14,14,5,1,0,1
13,37,30,0,1,0,0,1,0,8,8,1,3,7,3,14,12,2,1,0,0
13,38,24,1,3,0,0,2,0,23,15,5,6,10,8,8,10,2,1,0,0
13,17,29,3,2,2,3,0,2,18,15,7,6,1,1,5,15,3,1,0,0
13,11,29,1,2,0,0,2,0,8,20,2,10,3,3,11,8,1,0,0,0
13,18,37,1,0,2,0,0,1,9,16,2,3,7,5,11,13,3,2,0,0
13,20,1,0,0,1,0,0,1,6,18,1,4,7,7,7,11,2,1,0,0
13,24,15,3,1,2,3,0,2,13,11,7,2,11,3,11,6,2,1,0,0
13,26,17,3,1,2,2,1,2,12,6,6,4,8,1,15,10,5,4,0,0
13,38,27,1,2,0,1,0,2,6,13,2,6,4,4,15,13,2,4,0,0
13,30,13,1,3,0,0,1,0,14,22,3,8,4,6,12,9,1,1,0,0
13,36,39,2,0,2,1,0,2,12,17,4,7,7,4,13,8,3,1,0,0
13,40,43,0,3,0,0,0,1,14,16,4,5,6,7,5,9,0,0,0,0
13,42,0,1,1,1,1,0,2,12,14,4,5,6,2,6,11,1,2,0,0
13,0,30,4,1,2,1,0,2,20,12,11,6,10,1,8,7,0,0,0,0
13,13,11,4,1,2,1,1,1,20,13,7,3,6,9,12,5,1,2,0,0
13,17,20,2,1,2,1,1,1,14,9,6,1,5,7,7,17,3,1,0,0
13,27,36,1,1,1,1,0,2,12,18,5,7,4,4,10,19,2,3,0,0
13,29,24,2,2,1,1,1,1,14,23,4,7,3,13,8,10,2,3,1,0
13,37,42,0,0,1,0,0,1,9,12,3,5,6,6,12,10,1,0,0,0
13,39,38,4,0,2,0,0,1,14,6,6,1,7,2,12,13,1,2,0,0
13,43,26,1,3,0,0,1,0,11,16,2,9,5,5,7,12,1,2,0,0
13,1,40,0,2,0,0,1,0,15,13,2,6,4,7,13,12,3,4,0,0
13,15,18,1,4,0,1,2,0,14,9,4,6,5,7,10,13,0,1,0,0
13,1,17,0,2,0,0,0,1,14,15,3,4,8,6,14,8,0,2,0,0
13,15,0,0,2,0,0,0,1,13,10,4,4,4,3,12,8,0,0,0,1
13,24,42,4,1,2,2,0,2,18,15,7,3,3,9,14,11,0,2,0,0
13,27,37,3,2,2,1,2,0,19,10,5,5,12,2,8,18,2,6,0,0
13,30,11,0,0,1,0,0,1,31,6,10,4,13,2,8,10,1,1,0,0
13,36,18,2,0,2,2,0,2,20,1,6,0,10,3,12,8,0,2,0,0
13,13,26,2,1,2,1,0,2,12,15,4,6,3,6,11,15,2,3,0,0
13,38,29,2,1,2,1,0,2,8,16,4,4,5,3,13,14,1,1,0,0
13,39,43,0,0,1,0,0,1,10,15,5,4,9,6,12,14,1,3,0,0
13,40,20,1,0,2,0,0,1,15,10,6,4,6,4,13,10,3,3,0,0
13,0,24,2,0,2,1,0,2,12,12,7,4,3,5,11,7,2,1,0,0
13,18,27,1,3,0,0,3,0,15,10,6,4,4,4,6,12,2,1,0,0
13,20,38,1,0,2,1,0,2,25,9,2,1,4,2,17,11,2,0,0,2
13,26,30,7,0,2,4,0,2,27,7,9,1,10,3,6,9,1,1,0,0
13,29,13,2,0,2,0,0,1,15,13,8,2,3,8,13,11,2,2,0,0
13,37,36,1,1,1,1,1,1,9,10,3,2,5,5,13,13,3,1,0,0
13,42,15,2,0,2,1,0,2,9,12,4,4,10,3,11,9,0,1,0,0
13,43,1,0,0,1,0,0,1,17,8,4,2,5,1,8,15,0,2,0,0
13,11,39,1,0,2,0,0,1,9,10,3,3,6,3,11,7,1,1,0,1
13,17,40,0,0,1,0,0,1,8,16,1,6,7,4,11,9,4,1,0,0
13,1,11,2,0,2,0,0,1,17,8,6,2,5,3,10,3,1,1,0,0
13,13,42,2,2,1,1,0,2,17,11,7,3,9,4,11,15,3,7,0,0
13,15,17,0,0,1,0,0,1,9,15,2,2,4,7,16,8,1,0,0,0
13,24,18,4,0,2,3,0,2,32,4,10,1,9,3,13,9,0,1,0,0
13,30,43,3,1,2,0,1,0,15,12,6,4,4,2,12,11,1,1,0,0
13,36,20,4,1,2,3,0,2,15,10,7,2,6,5,10,15,1,2,0,0
13,27,0,1,0,2,1,0,2,5,10,2,2,5,6,12,11,2,3,0,0
13,38,26,1,0,2,1,0,2,5,24,2,4,0,14,6,13,0,1,0,0
13,39,37,3,3,1,0,2,0,17,6,6,3,14,3,12,15,5,3,0,0
13,40,29,0,1,0,0,1,0,31,8,14,4,11,4,5,15,1,2,0,0
13,0,36,2,0,2,1,0,2,9,10,4,4,5,6,10,14,0,3,0,0
13,17,24,3,3,1,1,2,0,18,11,12,5,6,7,16,15,4,3,0,0
13,18,39,1,2,0,0,0,1,9,21,3,5,8,8,11,9,3,1,0,0
13,20,15,0,1,0,0,0,1,15,9,2,2,11,4,8,11,2,1,0,1
13,29,30,2,1,2,2,0,2,21,10,5,2,6,5,8,7,0,1,0,0
13,37,38,2,0,2,1,0,2,17,11,5,3,3,7,11,5,2,1,0,1
13,43,13,0,3,0,0,2,0,8,20,1,8,8,4,12,10,0,0,0,0
13,11,27,2,2,1,1,2,0,14,16,4,5,2,8,15,14,4,2,0,0
13,26,40,6,0,2,3,0,2,15,13,10,5,4,7,7,11,1,3,0,0
13,42,1,2,2,1,2,0,2,11,15,4,7,4,2,9,14,1,2,0,0
13,1,38,0,0,1,0,0,1,13,7,4,1,7,6,14,12,2,1,0,0
13,11,0,0,3,0,0,1,0,10,15,4,6,3,3,6,8,0,3,0,0
13,17,37,4,0,2,1,0,2,22,4,12,3,9,3,9,16,0,3,0,0
13,29,42,2,1,2,1,0,2,14,14,6,1,3,3,15,15,1,2,0,0
13,30,15,1,0,2,1,0,2,10,13,3,3,5,4,12,14,1,2,0,0
13,43,18,3,0,2,0,0,1,23,10,12,0,6,3,11,8,3,2,0,0
13,13,36,3,1,2,0,1,0,16,9,7,1,8,4,15,14,1,4,0,0
13,20,24,3,1,2,1,1,1,12,9,4,4,2,6,10,16,2,0,0,0
13,26,39,3,0,2,1,0,2,22,9,7,4,5,4,7,8,1,0,0,0
13,40,27,2,2,1,1,1,1,10,8,4,3,7,7,9,15,1,3,0,0
13,15,43,1,0,2,1,0,2,10,11,5,2,3,4,10,9,1,2,0,0
13,0,20,2,0,2,1,0,2,20,7,7,2,11,1,9,6,0,0,0,0
13,18,40,1,2,0,0,0,1,16,18,6,5,9,7,7,16,2,1,0,0
13,24,30,5,1,2,3,0,2,28,14,12,5,4,0,10,6,3,1,0,0
13,27,17,0,1,0,0,0,1,18,15,6,4,7,4,12,12,2,0,0,0
13,36,1,2,3,0,0,1,0,21,6,9,3,8,2,9,13,3,2,0,0
13,37,11,0,0,1,0,0,1,17,14,2,3,2,5,11,12,2,2,0,0
13,38,13,3,4,0,1,2,0,12,19,3,5,6,5,15,14,4,3,0,0
13,39,29,3,0,2,1,0,2,13,14,5,3,5,1,4,8,0,2,0,0
13,42,26,2,3,0,0,2,0,12,15,1,5,3,3,8,10,1,1,0,0
13,15,11,2,0,2,1,0,2,19,10,5,2,8,3,9,12,0,0,0,0
13,24,43,4,1,2,1,0,2,32,8,9,1,8,4,9,12,0,3,0,1
13,27,29,0,1,0,0,0,1,8,9,4,3,4,4,11,18,0,2,0,0
13,36,26,1,1,1,1,1,1,15,13,4,3,5,4,6,9,0,2,0,0
13,37,13,3,2,2,1,1,1,9,15,3,6,5,2,14,8,4,1,0,0
13,38,40,1,2,0,1,1,1,11,22,4,5,4,10,14,9,2,0,0,0
13,42,30,0,2,0,0,1,0,26,8,12,3,10,3,10,6,1,3,0,0
13,0,17,1,1,1,0,0,1,11,12,5,4,3,2,13,11,0,4,0,0
13,18,1,2,0,2,2,0,2,22,10,10,2,4,7,12,13,0,2,0,0
13,39,20,1,1,1,0,1,0,11,9,2,2,12,1,8,7,3,3,0,0
13,11,42,1,0,2,0,0,1,11,12,3,2,8,6,16,12,2,1,0,0
13,13,15,2,1,2,2,1,2,16,10,7,5,3,1,13,7,2,1,0,0
13,17,18,4,1,2,1,0,2,22,16,7,3,12,2,10,7,1,2,0,0
13,20,37,0,0,1,0,0,1,13,11,4,2,7,5,11,13,1,0,0,0
13,26,0,6,3,2,2,1,2,22,12,7,6,8,8,12,6,2,1,0,0
13,29,36,1,1,1,1,0,2,16,8,5,3,11,3,10,16,1,2,0,0
13,43,38,0,0,1,0,0,1,11,19,2,6,2,9,11,5,1,0,0,0
13,1,27,0,3,0,0,2,0,17,14,6,5,3,4,15,8,4,2,0,0
13,30,39,1,1,1,1,1,1,16,10,3,2,8,5,12,11,0,3,0,0
13,40,24,0,5,0,0,2,0,9,21,0,10,2,9,17,15,3,0,1,0
13,15,29,0,3,0,0,2,0,9,13,4,6,3,7,11,14,1,2,0,0
13,18,26,2,4,0,0,2,0,12,17,5,10,4,4,7,15,1,1,0,0
13,24,11,3,1,2,3,0,2,27,10,7,3,9,5,11,13,2,0,0,0
13,27,43,3,1,2,2,0,2,21,4,8,1,8,2,7,16,1,4,0,0
13,37,1,2,1,2,0,0,1,12,14,2,4,6,7,13,17,1,5,0,0
13,38,30,0,0,1,0,0,1,18,14,4,5,6,7,13,10,2,1,1,0
13,42,20,1,1,1,0,1,0,14,6,3,3,9,2,8,15,2,1,0,0
13,36,40,2,3,0,1,1,1,12,13,5,3,2,5,10,18,1,1,0,0
13,39,17,1,2,0,0,0,1,13,14,3,6,4,8,11,10,1,0,0,0
13,0,13,0,0,1,0,0,1,7,13,2,4,8,6,7,11,2,1,0,0
13,1,15,0,1,0,0,0,1,10,12,4,7,7,5,11,8,2,2,0,0
13,11,36,0,3,0,0,3,0,9,11,0,6,6,3,11,13,1,2,0,0
13,13,39,1,0,2,1,0,2,19,8,7,1,13,7,14,9,1,0,0,0
13,17,38,0,1,0,0,1,0,26,13,9,6,11,2,11,7,1,0,1,0
13,20,27,2,3,0,2,2,1,17,13,5,4,6,5,12,14,2,2,0,1
13,26,24,2,1,2,2,1,2,20,12,6,5,7,6,10,9,1,3,0,0
13,29,37,5,1,2,1,1,1,27,11,8,3,8,2,10,8,1,1,0,2
13,30,18,1,2,0,1,1,1,12,15,3,7,5,4,14,10,3,0,0,0
13,40,42,1,1,1,1,1,1,20,7,3,4,12,2,8,12,3,2,0,0
13,43,0,1,3,0,0,0,1,12,29,5,8,0,10,11,6,1,1,0,0
13,1,39,1,1,1,1,1,1,7,17,3,3,2,8,13,9,3,2,0,0
13,11,38,2,2,1,1,0,2,16,21,7,9,6,6,14,10,3,2,0,0
13,20,18,6,0,2,0,0,1,21,5,13,2,6,1,11,9,0,0,0,0
13,26,15,1,0,2,0,0,1,23,9,4,4,12,5,12,7,1,1,0,0
13,30,27,0,1,0,0,0,1,15,7,4,3,8,3,11,10,4,3,0,0
13,43,42,3,3,1,1,2,0,16,22,6,7,6,5,10,13,3,2,0,0
13,13,24,2,1,2,2,1,2,11,8,5,4,4,2,17,17,4,1,0,0
13,17,36,2,1,2,1,0,2,9,12,4,2,2,3,9,14,2,4,0,0
13,29,0,0,1,0,0,0,1,11,11,3,5,4,1,10,8,0,3,0,0
13,40,37,3,0,2,1,0,2,20,2,7,1,6,1,6,14,2,2,0,0
13,0,11,2,0,2,0,0,1,28,8,6,2,12,2,6,11,1,2,0,0
13,15,30,1,1,1,1,1,1,13,8,4,5,9,4,12,10,2,1,0,1
13,18,43,2,1,2,1,1,1,30,11,11,3,12,4,6,5,2,1,0,1
13,24,20,2,0,2,1,0,2,17,10,6,0,3,4,15,15,1,2,0,0
13,27,40,1,2,0,0,1,0,16,9,6,4,13,2,7,7,2,1,0,0
13,36,13,0,3,0,0,0,1,12,11,2,5,6,8,13,10,4,1,0,0
13,37,17,1,1,1,0,0,1,10,16,4,4,2,5,16,11,4,1,0,0
13,38,1,0,1,0,0,1,0,17,13,1,5,10,2,8,11,4,3,0,0
13,39,26,2,3,0,1,1,1,15,14,4,4,8,6,5,10,2,5,0,0
13,42,29,1,0,2,0,0,1,13,9,4,3,3,4,7,15,0,0,0,1
13,11,43,0,2,0,0,1,0,19,10,7,3,8,7,7,16,1,3,0,1
13,17,30,2,0,2,1,0,2,23,12,5,3,10,5,7,14,1,2,0,0
